08|NFS|38060|C|100101|07/05/2012|07/05/2012|81931,20|36931,20|45000,00|0,00|45000,00|45000,00||N||||||||||
08|NFS|38061|C|87111|07/05/2012|11/05/2012|6550,00|4050,00|2500,00|0,00|2500,00|2500,00|000840231|N||||||||||
08|NFS|38062|C|827|10/05/2012|05/06/2012|17852,40|12335,16|5517,24|1103,45|4413,79|4413,79|001317880|N||||||||||
08|NFS|38063|C|92432|10/05/2012|30/05/2012|795,00|39,75|755,25|151,05|604,20|604,20|001317898|N||||||||||
08|NFS|38064|C|62648|10/05/2012|30/05/2012|6929,00|5649,84|1279,16|255,83|1023,33|1023,33|001317906|N||||||||||
08|NFS|38065|C|8417|10/05/2012|15/06/2012|14196,00|2839,20|11356,80|2271,36|9085,44|9085,44|001317914|N||||||||||
08|NFS|38066|C|69666|10/05/2012|30/05/2012|5520,00|2088,00|3432,00|686,40|2745,60|2745,60|001317922|N||||||||||
08|NFS|38067|C|829|10/05/2012|30/05/2012|5696,00|2187,26|3508,74|701,75|2806,99|2806,99|001317930|N||||||||||
08|NFS|38068|C|829|10/05/2012|30/05/2012|13248,00|5184,00|8064,00|1612,80|6451,20|6451,20|001317948|N||||||||||
08|NFS|38069|C|99990|10/05/2012|30/05/2012|828,28|248,68|579,60|115,92|463,68|463,68|001317955|N||||||||||
08|NFS|38070|C|99990|10/05/2012|30/05/2012|2070,70|621,70|1449,00|289,80|1159,20|1159,20|001317963|N||||||||||
08|NFS|38071|C|77079|10/05/2012|30/05/2012|15412,80|7706,40|7706,40|0,00|7706,40|7706,40|001317971|N||||||||||
08|NFS|38072|C|1555|10/05/2012|30/05/2012|9728,00|6725,12|3002,88|600,58|2402,30|2402,30|001317989|N||||||||||
08|NFS|38073|C|99828|10/05/2012|30/05/2012|5967,00|2685,16|3281,84|0,00|3281,84|3281,84|001317997|N||||||||||
08|NFS|38074|C|93677|10/05/2012|30/05/2012|1272,00|254,40|1017,60|203,52|814,08|814,08|001318003|N||||||||||
08|NFS|38075|C|95457|10/05/2012|30/05/2012|324,00|0,00|324,00|64,80|259,20|259,20|001318011|N||||||||||
08|NFS|38076|C|87349|10/05/2012|30/05/2012|104,00|0,00|104,00|20,80|83,20|83,20|001318029|N||||||||||
08|NFS|38077|C|100095|10/05/2012|11/05/2012|716,67|366,67|350,00|0,00|350,00|350,00|000840249|N||||||||||
08|NFS|38078|C|100095|10/05/2012|15/06/2012|716,67|366,67|350,00|0,00|350,00|350,00|000840256|N||||||||||
08|NFS|38079|C|100095|10/05/2012|15/07/2012|716,67|366,67|350,00|0,00|350,00|350,00|000840264|N||||||||||
08|NFS|38080|C|46213|10/05/2012|10/05/2012|65,00|0,00|65,00|0,00|65,00|65,00||N||||||||||
08|NFS|38081|C|46213|10/05/2012|10/05/2012|40,00|0,00|40,00|0,00|40,00|40,00||N||||||||||
08|NFS|38082|C|1107|10/05/2012|10/05/2012|42,00|0,00|42,00|0,00|42,00|42,00||N||||||||||
